Tweet,label
@Kamoshida_Memes @Crunchyroll Thats honestly how I think it may come to because the new world is dangerous as hell,0
Luv tp stuff my cock in her ass fill it full of hot cum,1
RT @lord6hokage: @TyDollaDolla Know my Mexican ass I would’ve been sent straight to prison.,1
@CherieDamour_ @MaryamNSharif This whore @iVeenaKhan is a candidate of sitara e imtiaz next year! She is endeavoring to catch the attention of hoodlums sitting on top everywhere from pindi to islamabad,1
RT @fatah_pak: The fuck is wrong with this Govt? The Govt cannot hound the people if it's fails to do it's job properly. https://t.co/GJrGG…,0
@Tharper__1993 Haha our mark was wishing them well and you were a total cunt. Proud of you Thomas,1
RT @KayaJones: This is the man we voted in @realDonaldTrump shaking each and every hand of the 991 newly commissioned 2nd lieutenants of th…,0
I cant stop laughing at the way chloe ferry on geordie shore says to beau “your tattoos are shit ya trible fuck” 😂😂 howling,1
Dude is surprised that Back That Ass Up didn't work playing for 13 year olds. Ummm...,1
"hey i just met you, and this is crazy, but here's my pussy wedge",1
@k_shyyyy Girl stfu bcuz this hoe ass shit u pulling is disgusting. So my advice to u is to let it go. Cause u can stunt for yo luh fan club &amp; yo friends but I however know wassup. So ima let u shine love. But if u wanna go nigga u know TTG‼️🤷🏽‍♀️,1
"RT @Miss_Arieal_Von: Guess what boys! I am in Mississauga for a surprise visit, come see me before I leave on Friday evening. I will be up…",0
Smoked a wood wit the champ iman shump 🏆 roudy rich solid la nigga karuche top 5 females in person no cap,0
"I'm cock sure this was what triggered Oga Sega's banter on arrest of Yahoo boys at Ojodu Berger. I am still asking him, WHY ARE YOU JUSTIFYING A LIFE OF CRIME? I have been a victim to the tune of $10,000. If you need proof of that, I still have docs &amp; GTBank transaction details. https://t.co/QlNS0X3XD2",0
I don’t have a nigga 😭,0
@NOGRUJlCNOPARTY You my retarded bin dipper friend are a cunt 😂 see you crying in the stands when we beat you with a last min dive from lamela 😂,1
@chaoticpunk I LOVE YOU 3 TOO BITCH,0
Never a matter of  could I should I kiss my mom on the head and kiss YO ass good by as luck would have it.....whatever...-JT,1
"Got called a little bitch and a cunt + threatened today at my job for telling a patient it was too soon to fill her Oxy. 

HAPPY SATURDAY 😊",0
I’ll come in your dreams make you cum in yo jeans,0
@YungPway_DaCapt The heart needs it’s ass beat cause sometimes the heart be on some bs and needs to shut it’s symp ass up. The heart gets feelings hurt and I don’t fuck with it anymore.,1
@goddersbloom Because you're a cunt who shouldn't be allowed anywhere near any child?,0
@vscobare @KSIOlajidebt Na u just a ugly cunt fuck off u prick,1
Believe this is perfect for #TittyTuesday https://t.co/l2pSH26j1D,0
"He couldn't care less about the fucking game right now. Especially not when he looks down and finds Kirishima trying to keep her tits from falling out of her tank top.

""I know you did it on purpose, you slut"" he grumbles, adjusting his grip on her and making her gasp.",0
mine ghosted me then popped up pregnant and engaged https://t.co/W24TeWCkPb https://t.co/iavJZpGDxs,0
RT @masterassripper: Fag tax Friday today boys and you know what that means 😈😈 shoving those twenty’s in my ass and watching me fart your c…,0
@realDonaldTrump He said if he had confidence you were innocent he would have said so you retard. Go sit and take that dumbass don jr with you,1
CLEANSED 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂!!! a HOE n a SLUT!!,1
I just paid $38 for 2 double vodka and cokes what a PISS TAKE,0
@MalcH A total dick,1
@KSIOlajidebt Him putting ads on the video does not weigh more than all the shit you did. Grow up.,0
@freakshorty23 Damn that good-shy pussy is smacking 👅👅👅👅😩😩😩😩🍆💦💦💦💦💦,1
"RT @5Kinkycouple: I have a sexy #HOTWIFE this i know!  But damn let me know, would lick her ass? finger her ass? or just want to fill her p…",1
Urgh i’m so pissed off right now. I was damn tired but I couldn’t sleep at all ffs,0
What a fucking massive turd this cunt is https://t.co/Ad3MzRw0Km,1
No way have the police just stopped mencausw of a stupid ignorant cunt😂,1
"@CanadianBeave13 @ladie_in Damn. I need to hurry, then. 😂",0
"@DSafc91 @stewartdonald3 @christoph_21 We set up yesterday to play boring, negative and defensive football. That team was never gonna dominate the game. He took a chance and hoped we’d get lucky, it back fired massively and the cunt should do the decent thing and walk.",0
@jeonmapxx @hseokburger So damn niceeeee 👍🏻 🥺💜💜,0
how tf is john cusack so damn timeless,0
"RT @ELgh_: When I was little my Pops took me to a concert headlined by the Biggest artist at the time called GeeMan

Fee months later he Sh…",0
Fat free milk? Pfftt pussy https://t.co/U5uvQTPiAF,1
RT @bryanbehar: For fuck's sake. Even this Joe Walsh realizes that Trump is recklessly abusing his power and waging war against the rules o…,0
"My grandfather hated him. Described him as a “racist drunk.” He met my grandmother once and said “She’s black as hell, but beautiful.” Said my mom was “clean and polite.” His wife hated my grandfather, my grandmother, and my mom.",1
"PervCity Lisa Ann Blowjob Anal and Pussy Fucking
UltimaPorn! - https://t.co/PWMSFUL1BF",1
@oceanmanXXV @noobde Don't worry I'll record and it post it on YouTube. You dumb fuck,1
@aSweetEspresso @BettyBunny23 @bbcquestiontime @brexitparty_uk @TiceRichard #Sarcasm is lost.,0
"""God, did you hear about that stupid guy who works at DailyMotion who is a total cunt? I think his name is Chugchog""",1
@DepresRed_Devil @goal United just sit there in 6th init have nothing to play for just shut up cunt,1
RT @chrisves_: you bout to play in the finals? i dont think so buddy https://t.co/5JyazTZ97a,0
@alayX_ cunt will start slanging dope in east london again,0
#InternationalWhoresDay #InternationalSexWorkersDay #whore https://t.co/1iTmQv304G,0
"@abdullahziyad4 some sort of retard **
but yeah i agree",1
@youngy18 @premierleague Go join them you shit cunt,1
Yeah my dick gon fall off if I don’t get no pussy soon,1
@r9cassidy Full pervert going through my profile. Boring cunt,1
@realTuckFrumper Pray he gets cock cancer.,0
You just keep blessing us 😩❤️🥶 https://t.co/4ncia2XJTO,0
"@WayneDupreeShow His Holiness should manage the  sovereignty he was appointed to manage and Trump should manage the one he was elected to manage.

#StayInYourLane",0
"@FortniteGame @EpicGames what kind of fucking retard thinks it’s a good idea to unvault the semi and drum gun, yet vault the fucking pump and the suppressed smg? Add a shoty that shoots faster than the tac and does more damage. But an smg that is shit dmg but melts builds. Die.",1
RT @maydahp: like are u a pussy https://t.co/LdmA8y7pby,1
you could have given this advise to your TL without quote tweeting/tagging her so YES you did want to sound insensitive. This was deliberately hurtful and you are a spectacular cunt. https://t.co/sXbGUG9kK9,0
"@andrewlawrence Angela Barnes compared all men to rottweilers in her show last year. Her point was that you have a bad experience with one, so you have a justified fear of them all. Imagine saying that about women, or Jews, or black people. You'd be rightly condemned as a complete cunt.",0
@anthonyfjoshua I’d have smashed that cunt u daft bastard,1
RT @Flaacko__: Niggas fuck off but want they bitch perfect 🤦🏽‍♂️,0
"Counting gets underway in UK as Farage boasts he'll be 'king maker' in Tory leadership battle
https://t.co/UlfhWff5vH
#news #things #dailymail #feed https://t.co/beR8BEfOhE",0
RT @IshfromHHJR: This Nigga so excited to get embarrassed by Steph Curry https://t.co/g9qzkatCL6,0
RT @JJKALE2: @una_said_what Also marks the 50th anniversary of Stonewall. Its beena violent struggle &amp; a lotta activist got messed up for #…,0
Natsumi is a Punk Ass Bitch,1
Mans crying about his pops on drugs and home girls solution was to put the pussy on him lmao. Women aint shit,1
i cant tie my shoes but i can fuck your bitch,1
RT @Jolyn654: This was so damn RUDE. #JK you're really attacking hard tonight aren't you. I need a drink. Do yall see his hips😧. He's got i…,0
RT @goddessbianca31: I’m only good at twerking my big fat ass in slow motion😜 https://t.co/p8QGV5Jgam,1
My cock tingles,0
What a horrible horrible cunt https://t.co/YxjPsO84u3,0
@graaaacee THERE WAS NO NEED TO OFFEND MY ASS LIKE THIS,1
@Jack_dec2 Exactly bro I was saying that shit before trade deadline but obviously we weren’t going to trade during our best season but definitely see some shit going down this summer,0
@dannytrumpjr2 @MiaJovonna @OneManGang12 @deelew06 @Airbnb @mcisero24 Are u stupid? Or blind? Or both?? They were clearly packing up their things to leave. U see it AND hear it in the video. It’s not ok to be a racist cunt just bc ur a little pussy and black people scare u.,1
"@skimasksluttt @everythingtaj_ No nigga this shit just really doesn't look enticing, tf.",1
My biggest pet peeve is acting like you’re lesbian when you aren’t. Stop leading ppl on &amp; stop acting like you’re ‘exploring’ being lesbian IS NOT A TREND. you don’t really like pussy.,0
@LiaTianna This bitch is a goofy and just lost potential clients because her internet ass had to tell us how badly she treats clients,1
Dirty Talk!🔥 by @LauraPanties https://t.co/dW2LlqxguG #Sexting #Nudes #Pussy #Ass #Boobs #Titties #Thongs #Dirty #Filthy #Cum #Masterbation https://t.co/nLK6zCEAKc,0
TOM FREAKIN HOLLAND IS SERVING US DAMN LOOKS https://t.co/4lcCZhHWuT,0
RT @OldNanny_com: And end is here. Not the end of our network but end of this working week. And so you can relax easily we have this fun co…,0
"@andromeva Cunt you’re the size of a child and you look like one, what are you on about old age?",1
Of course this would happen at Powell station 😂 https://t.co/vyv4jZh3Vq,0
"@Jordyx3_ chill cunt, good vibes",0
@trotter_ali go ahead whore 😘😂,1
doing me fuck a slut,1
"#Japanese #partners #not #left #in #the #dark #on #Renault #talks #with #FCA, #Mitsubishi #says #http://10a.us/98bN https://t.co/clTkS1H7WP",0
"@vintagewingnut @luvGorgeousANF It kind of looks like Dick Van Dyke and drag.
 I tought of you and Max.🐱🤣🤣🤣💀 https://t.co/H94uV7Rfln",0
#cumming #pussy https://t.co/mBaNbuftFo,1
@Sk8boardsP You put private on- Fucking pussy,1
"RT @devinfrancoxxx: I love playing with @NateGrimesXXX and we have a lot of hole stretching, cunt punching, pussy popping, arm swallowing f…",1
Very eventful day and I’m tired as hell!,0
young nigga in yo fuckin bushes like i’m jeepers creepers 😎,0
RT @_23sonmyfeet: A nigga can’t tell u you ain’t grinding https://t.co/Yi8p2Ekc47,0
@Willy_j14 man my dad used to make me wear some big ass dickies shorts i’d be mad as hell😭😭😭,1
@dejabaeeee Yea pussy,1
Albanian pussy taste like charred lamb,1
Play witcho pussy not me hoe!,1
"Everytime we off my son be up ass crack of dawn , let it be a school day he be dead to the damn world🙄",1
dumbass bitch cunt whore luv https://t.co/oP2ebgqqD3,1
You wanna be a snake ass bitch? Ok https://t.co/F9HWF5elEO,1
Street nigga with some class... yeah they like that,1
My ass hurt from doing all this working. Need me a booty massage,1
"@Nervatel Yeah it was but his character was more or less butched from the first to the second. In the second, he comes off as a creepy ex despite him still doing the correct things in the situation as Vanellope fucks things up for everyone around her. She's a cunt.",0
RT @_LeyshaPerez: @itmustberisa Fuck that bitch,0
"//""You're not just a fag, you're my best friend!"" BEST INSTANCE OF AUTO CORRECT EVER! I laughed so much! Basically the fact that he knows he can air his problems out to me and I likened it to being like his 'cum rag'. So he typed that and it corrected it hilariously! 🤣💙",1
@_kasssafrasss @J_Cisneros34 Right!!! EDC bitch. I’m going.,1
RT @BillyyTaylor: Fuck me man that weekend has well n truly kicked ma cunt clean in,0
RT @JTsmooov: Yeah this is fucking dumb. Hard pass. Not leaving a zeds dead set cause some molly munching cunt decided to bring a whistle l…,1
@timelesbians honestly idek (I think it's the scene they're sat together and then Michelle and Miranda encouraging it isn't helping) but fuck it's fun,0
"RT @deadrockproject: [本日情報解禁]
D.R.P PRESENTS
""DEAD ROCK DAY 2019""
〜D.R.P15周年記念〜

9/1(日)福岡graf
OPEN 17:00/START 17:30
ADV ¥2500/DOOR ¥3000(共…",0
Especially when you with a nigga they want omg!!!! https://t.co/Y1eDox5AyV,0
"RT @VJShordee444: @thomaskaine5 @dc_tribune OK, think of this, Trump probably can sit on the floor with his legs crossed. Not like he could…",0
Just sold! Morning Anal Slut    https://t.co/rkRSXFyrEN #MVSales #ManyVids https://t.co/1FRLpbFWaf,0
The sun here is beaming it’s got as fuck lol,0
@SophieASlut Get that jizz you cum gutter 👅💦 💖💖💖💖,1
The kinda shit I used to do 😭 https://t.co/ZOXGnSZZc8,0
"@TeddyVentus @Oculusprince201 @GiantPrepper @VA_Mob_Member @wgstrong @TODDamnit @BernieSanders In any circumstance where lethal force is warranted, when I'm in the fight? High lethality is highly desireable. Anything less is stupid. Cunt.",0
RT @pastelhottie: if a straight guy calls me fag or faggot that’s an automatic fade tbh. don’t get it twisted this faggot throws hands 👏🏽,0
"@Cantbanme911 bit of a cunt but not really. Really enjoy how active in the cult you are and how you tell people what you think regardless of their feelings which is sometimes bad, sometimes good. You're a good mate. Tone it down just a little with the money talk. Love ya beast.",1
I want to slap him so hardsjshkavsbz https://t.co/OXH3aekopT,0
"RT @Scripp_T: During French class chale! Man nor Dey barb! Time reach say the bell boy for go take the thing then ring am a, he Dey tap., W…",1
RT @nakedlymen: waiting for a man to come smack my ass https://t.co/0QKunvXe7X,1
@liamchapmman What the fuck cunt lard,1
nigga asked me did I have on makeup no baby that’s just that good ass melanin 🙃,1
Halala girls doing the damn thing lolz... https://t.co/brxZfvaDRo,0
RT @TheBestBangs: That’s what I call a million dollar pussy 😍😋 https://t.co/IS1MOICtNt,0
Cannot wait to re-create this when I have time and/or money 🤤 https://t.co/ZhGHXotRcS,0
RT @Ciirrreeee: no need to. u r correct. not up for debate. https://t.co/hF7gSR5S5t,0
"Damn, MJF is just a magnificent dickhead isn't he? What a talker! #AEWDoN",1
OOF LITERALLY /FUCK/ ME https://t.co/Y2jO0Xg1Xr,0
Biggest ass kisser of all time. https://t.co/ilPqzjWheI,1
"Of course its children first . 

If you're such a grown ass man. Get your own damn plate  

I'll always feed the kids first https://t.co/viptDEwQMM",1
RT @un1crom: @rollmottle Seriously i trained Face ID with my ass. It worked.  Ai is legit.,1
Jesus. CQ is too good looking to act like such a retard.,1
@steffuhkneee Whew you’re going to be wore the hell out by the end.  You can get into the halloween party at like 4 oclock even though it doesn’t start until 7.  Pro tip lol,0
Soon as a nigga get a lil bicep... he go get Old English initials on his arm 😂😂😂,0
RT @AnemoneNemoros2: #nakedgirls #nude #cum #wetpussy #realcouple https://t.co/qWLAzLRIfY,0
"RT @RCandDigger: PROMO VID “No Hole Refused” cum fucking, ass licking, biohazard ☣️, pig slut 4 way. @HollywoodPigs @RCandDigger @PupDigger…",1
"RT @catt1955: @PilgrimTucker @RadfemJana It is ridiculous
Speak loud
Speak often

To hell with being politically correct!

Trans women are…",0
"Next time you want to call someone dumb, say ""Thats so stupid that it's a crime.  I'm calling the police.  You're going to retard jail.""",1
"@preemiemummy18 @ooftbeebee @bantercards I had a vaginal birth and my pussy is as good now, maybe even better, than before. 🤷🏼‍♀️",1
I literally just eat takeaways and McDonald’s because I hate being left out this is why I’m a fat cunt,0
"RT @2Rarely: 'They have not changed': Anger at #Catholic Church's legal tactics
#ChildAbuse #SexualAssault #Rape #CSA #AbuseByClergy #CARoy…",1
"@sianoresist Never move to Gulf Coast area of Texas.  Swamp ass, swamp pits, swamp legs, and for women, swamp under boobs.",0
RT @BigHungBear: Go watch my newest video it's just AMAZING! I filled 4 condoms with SO MUCH CUM and poured all of that in a wine glass and…,1
RT @SmallywoodXA: Want to win a HELLMUT: The Badass From Hell #XboxOne code? RT &amp; Follow Me &amp; @gerrardnum8 to enter. **Must follow both** t…,1
"I hope some cunt shoves this tweet in @anthonyfjoshua face. He needs to use this shit to rebuild, redesign and reclaim. And when he beats Ruiz in the return leg, you get on that fucking mic and call this Yankee cunt out! No more humble shit, we ain’t got time for that https://t.co/K2HUgnnBtw",1
"RT @JonHigginsMusic: Emily: Grutt, Jon get in this photo!

Grutt (to me): can we make it look like we’re making out to fuck this up? https:…",0
@_dejjs thirsty ass mofo . Na to dey like girls picture up and down you sabi 😂😂😂😂,1
"I should be burying my hard cock into my dirty little #snowbunny slut A right now, but its still a few more days til she comes home. So I guess Blacked will have to do until i can blow this massive load inside her. #bbcslut #horny #gonnaneedsomeonetocleanupafter https://t.co/dI9ZlOtI2L",1
RT @MyOohMai: Oh so she just a mess. She need her ass beat. https://t.co/plG72MPrRk,1
"RT @LoliCyanide: Jncndnajjfjdnjfk i-im a slut ;;*'cnncjxkncn??:""*""*,- https://t.co/j7x8xLrijk",1
The biggest mistake I’ve ever made was letting a “BUM” ass bitch on my phone bill🙄,1
"RT @villannelle: im a lesbian but i also am, indeed, a hoe. what's your point https://t.co/uU5OxPLa9N",1
"RT @SimplySnaccbar: Computer: Your password isn't strong enough. 

Me: *under breath* You're not strong enough. 

Computer: Okay, honestly?…",1
@ChroMeXClan @FortniteGame hbu u get off my dick pussy,1
RT @BellamyMilani: lol a nigga https://t.co/JfpVmpbeUn,0
My grandma called me a soldier the other day I am lost drop kicked that bitch,0
"RT @toy4blck: Slut wife bred by hung black neighbor before tasting his seed

Please follow me on YouTube (before getting into conversation)…",1
@digitalyams i'm such a pussy bro this actually hurt my feelings for a minute,0
@channel5_tv Think this is called grooming mucky cunt,1
RT @destiny_shortt: I’m a slut for fuzzy blankets,1
If I say “Stfu before I hurt yo feelings” My nigga you better shut yo ass up,1
"Lmaoooo on God like I just wanna talk, soon as he get here fire cuhs shit right up 😂😂👊🏽 https://t.co/q4ImBW3PB3",0
Your absence is my hell,0
"women get away with so much shit, its funny because if i did the same thing i'd be labelled a cunt and a head fuck",0
"@TinkerB1985 ""Hold my beer while I go up Nelson's Column in flares and slip-on shoes""

Bloke in the bosun's chair with a fag on 😂

😱",0
@shimonn_suki Big tits with the valley and your sexy panty who bites violently into glamorous pussy are erotic and sexy too.,0
I don’t understand how one person can be such a stuck up cunt never wanted to spin someone jaw so much in my life!,0
"“Abracadabra, my pussy is magic”",1
@WholeLottaKay Fuck you dumb whore,1
@KamalaHarris You will never be president bitch.,0
I’m tired of this cotton ball pussy ass bitch,1
@ZenXane @RoseDecents pussy pussy pussy marijuana,1
Yikes imagine slut-shaming and being so concerned about what females do in 2019?? https://t.co/yTwfjqY4CN,1
Damn my back hurts I need a pussy massage 😔,1
@dom4sluts's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,1
@IlIIlIIIllIlI its my gt lmao u retard,1
r u a dick or a cunt,1
I can’t breathe 😭😭😭 https://t.co/GMQnlAj9Il,0
Fucking mood https://t.co/QItKcU8VLI,0
RT @QAngelica21: Good morning 😍 Anyone wants to have fun? i am free.. Messages me I will help u cum.. #RT #DM #Horny #Videos #ASS https://t…,1
RT @depositdutchess: This #clip is hot! Just sold! Cum Ban #OrgasmDenial Get yours on #iWantClips! https://t.co/QtcA7W9GA3 https://t.co/1jB…,1
RT @WetDreamsHentai: #hentai #uncensored #pussy #ass #hentaipussy #hentaiass #pussyflash #assflash #uncensoredhentai #horny #wetdreams http…,1
To move lmaooo whole fuckin bus was jus treatin his ass finna beat tf outta him. Police had to come and all💀💀💀was funny but now im damn near finna be late lol,1
she felt risky putting her Jordan 4s through that https://t.co/A0kp7NjzA3,0
Sansa wasn't a mass murderer tho 😂 be mad https://t.co/ZClFmzMppl,1
RT @JesusDP117: “I guess a blowjob better than no Job” Kanye West 2020forever https://t.co/RjrMMS1bL5,0
"Just a quick message to the haters:
SUCK A DICK AND DIE",0
Can’t wait to catch this lame ass nigga AJ,0
RT @ATKGirlfriends: You’re probably distracted by her taking a hard cock but look at that tan on @ZoeBloomxxx 😘 wrapping up another great t…,0
@CalebJHull Yes I am obsessed with hating Trump. A professed pussy grabber is in the White House and the Republican Party is perfectly fine with it. You bet I am raging that this is what has become of our country. An international embarrassment. Shame on all of you.,1
@xion_nation28's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,1
@ShayyLonqq Damn what you was doing 😶,0
I still can’t believe jin gave us that cover last festa wit the fucking harmonica in the background like that shit was unreal,0
"Chicks be like ""might have that nigga selling his soul for me."" Girl he don't even buy you nothing to eat shut up.",0
Linda Fairstein cares about sexual assault victims but defends Harvey cognitive dissonance much? Me thinks she is just a massive WASP racist cunt! #BoycottLindaFairstein,1
"RT @n_swingers: On @chaturbate till 4pm est. Today is open fourm chat!

#chaturbate #camgirl #cammodel #bigboobs #slut #swingers 
@TheMILFM…",0
"@TomKingTK Hell Yeah. 

(Guest appearance by kite man? Maybe?)",0
RT @TIMFuckXXX: .@DiceInPDXXX is no fool. He decided to have some fun himself while in Palm Springs. He has had his eye on @RomanMichaelXXX…,1
IDC what nobody say dis nigga da truth. Got low on dey ass https://t.co/ZWAV4rbjPg,1
RT @Asapmerc23: My two favorite things pussy and chicken nuggets. https://t.co/PjDZVAJEsK,0
RT @AbeeNuNi: Beg pussy wid unno chest 😭,1
@zubeydaaaa @___Zakk 😭😭😭😭😭😭😭my nigga zak ruthless,0
@_ashuhhleyy It started out helpful enough. She just talks too damn much.,0
"@Yung_Baxy @zoeheiler too fucking bad Cunt. I'm sick of your autistic self always mucking around. 

Jk how was the sandwich?",1
"@Kashmir_Monitor Visky bottle u have already lost ur ground 
Stop talking and go to hell",0
@sarahnrogersx You have a job you’re just a dumb bitch 😂,1
Honestly I’ve completely changed my opinion of Tommy Robinson in the last few hours. Seeing him so down and human really makes me understand that nah just kidding the guy’s a world-class spunk bubble there isn’t an ocean trench deep enough for the tit.,0
"RT @nised72: @RepMaxineWaters Thank you ma’am. Now tell @SpeakerPelosi &amp; @LeaderHoyer how most of us feel! 
Again, is a blowjob worse than…",0
RT @moonbyulstrap: never forget moonbyuls iconic “pussy” shirt https://t.co/htwUCROLDJ,0
#30deMaio #Notícia #G1 https://t.co/ttKmqKlHtG,0
Hell cat speeding,0
Sasha Banks #SashaBanks #WWE #Ass #Hot #Sexy #Fapp #Butt  #NSFW #SDLive #wweraw #MITB #SundayMorning https://t.co/xPJqIt1mKo,1
"What if Arin were like, a dumbass cunt at AppleBees",1
RT @MaryMel__18: Retweet if you love the sound of my wet pussy 😁💦🥰 #hotwife #cuckold #sexnoises #wetasfuck #dripping #pawg #pink #realcpls…,1
Get off the man dick 🤦🏾‍♂️ you still mad about that Spurs shit . https://t.co/5lLWQMXOxD,0
"Where the fuck do you get that? Cause daddy said so?

You retard I suggest you read the Mueller report especially page 8 volume 2 and volume 1 2nd page 4th paragraph you stupid idiot. READ THE MUELLER REPORT ASSH**E https://t.co/bCeWqAXh3v",1
RT @TheBestBangs: The pussy grips tight and I nut in seconds https://t.co/JgwxJJrztt,1
"@FTPKilla Its pretty ridiculous tbh... on both sides.. whats funny is that pound for pound, most Reps and Dems agree on the same policies. Seems as though as soon as they see anything said from the other side, they put their blinders on and go full retard every single time... pisses me off",0
"RT @YouthLust: 🔥An amazing blowjob from Elisa🔥

@ProCumtributes  @6blogger  @CumshotsDaiIy @TexasBukkake @CumSlutCentralx @cumwalkfan https…",1
"I hate when i see a finsta bitch bragging about her pussy and i had some but it was absolutely mid. Earth to whore, YA SHIT REGGIE NOT LOUD PACK MY TOES AINT EVEN CURL",1
"@kmdes What kind of retard receives payment for X 3 days ago and then says ""do you want X?""

Yes, you simp

????",1
"@TalkingTown_ What a cock. No expert, didn't see much of em cos hardly ever on telly, but seems to me they had a problem with certain characters in the dressing room. These days, with such fine margins, you can't have bad apples, or dickheads. They got an abundance of both",0
A visual representation of HEIGHT DO NOT MATTER. https://t.co/exoBfD9S1Q,0
This is a big issue. Calling people cap or turning a blind eye to situations of sexual assault because you think you “know the person” this causes a lot of people to be afraid to speak on issues they have faced. Y’all are sick. https://t.co/i2MKz8DFyo,1
The best! https://t.co/tuX3uAAr3p,0
@ScoTTalicious_ @Skxttless @loonqh Nice try retard. You’ll go far in life :),1
More mark moreeee hhaaha https://t.co/f6bV0RFNQQ,0
@x_KarlaJames_x If people post an opinion and then don't want others to offer up theirs then #stayinyourlane,0
RT @alliemarie8943: Rt or like and ill rate your cock 😍 #fuck #sexy #cock #dick #porn #fuckme #pussy #whore #cumslut #cumtribute #tits #ddl…,1
@GratedBean cook ur own food lazy cunt,1
RT @TropicMamii: But IM KEEPING MY PUSSY TO MYSELF 🤗 https://t.co/66xv0r64sh,1
you dirty hoe i meant it when i said STOP DRINKING SO MUCH SODA BITCH https://t.co/1ojHArb3Qv,0
Thank god im not a nasty bitch or you would be fucked .,0
RT @offlinemalek: i don’t care if you don’t like me bitch my ass is still fat,1
@lgbthailee you look hot but next sunday you better take some bomb ass selfies with your cute new shades,0
"Money make her cum, she gonna climax",0
"RT @DamianXXXDragon: FULL VID OUT TODAY: Part I &amp; II ~ Darkroom Dragon

Inked Asian Muscle Top @DamianXXXDragon mounts &amp; breeds @RCandDigge…",0
"Literally have MUG on my head 24/7, always being treated like a cunt hahaha",0
"RT @Isitnormalforyu: When you're a filthy piss slut...... This happens.... 💋💦💦💦🤤
#piss #pissing #goldenshower #fist #fisting https://t.co/g…",1
most relatable tweet he’s made https://t.co/9fFgFMP6kz,0
"One of the things I hate the most is talking to people who don’t have their “reads” on. Like don’t be a pussy, show me that you read my message and didn’t respond. Cowards🙄",1
RT @Laliganga: Pumping a sweet pussy is as delicious as tearing a fat ass apart. Let no 1 tell u otherwise @blacky_shaun @MrKhiLavene https…,1
RT @MakenzieMcnabb: Fuck you. Yes that’s how I feel.,1
"@xRevMeUp Even with the boy putting all his energy into fucking his love. She had no intentions of making this easy on him, her cunt keeping him in a vice between animalistic hammering. 

""You'll go all night for mummy, right?"" She teased, bringing a hand down to his chest and feeling-",0
I don’t blame baby for punching these bitch ass niggas down. Fuck people bro.,1
@RyanHutchison16 Rotten from him mate cunt wants to be the best and he’s proved nothing from his fights since klitschko,0
@Erik_Brown13 @30SecFights And one big ass mouth too,1
BITCH KHWHDKABCKAKQHDHSKA,0
RT @AudreyPorne: Hi Mark. I have never followed you. I've read this ridiculous reply of yours and have decided you sound like a Nazi-sympat…,0
RT @Thy420BTS: RT 🥰 if you love to give or receive pussy rubs during Long car drives 😈 https://t.co/QP6xtyz9Xj,1
RT @Paigemackyy: Zeck😷Maitland🤮is🔸a🅰️cuck🙊Fuck🖕that✖️guy🚹Why⁉️does➰this💢stupid🤪cunt’s🍣name💳show👀up⬆️on⬇️ my👇👇feed📲 fuck🍆💦 him🚹 that🔻dumbass…,1
Interesting how people like #LindaFairstein and countless others can pervert the law and continue to be successful #WhenTheySeeUs #blacklivesmatter #CentralPark5 thank you @ava for telling this story again,0
"And I don’t exist for men to look at.  I could care less about “their imagination” they need to be worried bout they pockets or aspirations not my tube top, my ass, or my uterus tf https://t.co/t5nmeAtbto",0
"RT @dthroated: She loves getting throat fucked and the feeling of his large cock bulging and stretching out her throat

Watch her giving #d…",0
The C in club C stands for Cunt because only cunts wear these shoes which is why I’ll be buying a pair to loiter around cunt central  shoreditch boxpark https://t.co/27ahBYKslL,0
"Well he’s running out quickly and he’s got to begin paying Garrett, Mayfield, Ward, Njoku and others in the next couple years.   He’s got a reputation for putting teams in cap trouble. https://t.co/UCMwXzsHBQ",0
Them cats must be unemployed or full retard. NobodygotTime4dat https://t.co/UzvvUCM4bF,1
Are we really still focusing on people’s body count? Thought we grew up after high school https://t.co/CRI2d5zffY,0
Hell yes I enjoy watching a str8 dude suck you https://t.co/8rVOLhJgP7,0
@RoryStewartUK Scary cunt channeling Michael Howard there...,0
What a massive cunt https://t.co/EPE8VTHgIw,1
Mouth still say what it want to...pussy still wet like a big bitch. #cardib,1
Sucked ADB guy again today. Same location. Fed me 6 days worth of cum. Tsalap 😝,0
If you  piss me off. I'm gonna tell u to Fuck off and eat a bag of Dicks...,1
"Sanae: however flareon is the only fully evolved fire type pokemon that cannot learn solar beam.
 
Reimu: oh I can't NOT fuck her

Sumireko: actually Incineroar and Salazzle can't either lol

Sanae: ᴵᵐ ᵗʳʸᶦⁿᵍ ᵗᵒ ᵍᵉᵗ ˡᵃᶦᵈ ʰᵉʳᵉ ˢʰᵘᵗ ᵗʰᵉ ᶠᵘˣᵏ ᵘᵖ ᵒʳ ᵉˡˢᵉ",0
@gabecurran09 Cum den,0
@RaineyOvalle @FaxMercury id definitely need subtitles for that shit. cant hear a damn thing 😂,0
Wells Fargo put a sexy ass dog on their homepage. I blacked out when I saw it and just woke up with 4 new lines of credit and I’m covered in cum.,0
I like this dude. https://t.co/YlEEIhuTla,0
